   Step          Temp          PotEng         KinEng         TotEng         Press     
  37757000   1263.8376     -2775.3003      139.67607     -2635.6242     -3110.6307    
  37758000   1153.6565     -2775.3026      127.49914     -2647.8035     -2549.44      
  37759000   1165.3763     -2779.4156      128.79439     -2650.6212     -3759.0366    
  37760000   1184.7746     -2772.2944      130.93823     -2641.3562     -3833.9593    
  37761000   1183.155      -2773.9403      130.75925     -2643.181      -1333.2027    
  37762000   1170.7906     -2775.9473      129.39276     -2646.5546     -3128.3254    
  37763000   1224.1751     -2773.1465      135.29268     -2637.8538     -2547.0228    
  37764000   1174.474      -2776.4436      129.79985     -2646.6438     -2430.4785    
  37765000   1161.2765     -2776.1184      128.34129     -2647.7771     -1672.889     
  37766000   1188.4915     -2762.2391      131.34902     -2630.89        336.91734    
  37767000   1194.8765     -2777.6389      132.05467     -2645.5842     -3789.5624    
  37768000   1214.0864     -2776.9455      134.1777      -2642.7678     -4048.5099    
  37769000   1138.4257     -2777.5152      125.81588     -2651.6993     -3735.6547    
  37770000   1133.8887     -2773.0999      125.31446     -2647.7855     -1592.418     
  37771000   1160.6122     -2776.6564      128.26787     -2648.3885     -3938.9233    
  37772000   1222.7232     -2776.9495      135.13222     -2641.8173     -3086.8255    
  37773000   1141.3626     -2779.213       126.14046     -2653.0725     -5111.1869    
  37774000   1191.129      -2775.539       131.64051     -2643.8985     -3211.5337    
  37775000   1171.419      -2771.5521      129.46221     -2642.0899     -151.83749    
  37776000   1181.6821     -2780.2626      130.59646     -2649.6662     -4365.8941    
  37777000   1184.8506     -2770.8567      130.94664     -2639.91       -1564.8308    
  37778000   1180.8074     -2780.1719      130.49979     -2649.6722     -3639.9579    
  37779000   1186.7879     -2768.1239      131.16074     -2636.9632     -1458.2497    
  37780000   1179.7307     -2775.8435      130.38079     -2645.4627     -674.31749    
  37781000   1173.7345     -2771.962       129.71811     -2642.2439     -3164.89      
  37782000   1132.8602     -2782.292       125.20079     -2657.0913     -5878.5536    
  37783000   1202.9317     -2778.1638      132.94491     -2645.2189     -3226.2443    
  37784000   1214.5462     -2783.0433      134.22851     -2648.8148     -4196.8363    
  37785000   1187.694      -2778.3722      131.26088     -2647.1113     -3543.6771    
  37786000   1159.738      -2778.6728      128.17126     -2650.5016     -3665.2607    
  37787000   1189.3708     -2770.082       131.4462      -2638.6358     -2426.4165    
  37788000   1169.9463     -2766.4582      129.29946     -2637.1587     -409.83046    
  37789000   1144.2758     -2773.7747      126.46242     -2647.3123     -1991.7385    
  37790000   1217.5383     -2770.9005      134.5592      -2636.3413     -1208.146     
  37791000   1215.5922     -2774.9373      134.34412     -2640.5932     -3568.7689    
  37792000   1168.9636     -2779.4549      129.19085     -2650.264      -4705.8912    
  37793000   1205.5548     -2772.2085      133.23482     -2638.9736     -3819.3057    
  37794000   1163.7092     -2774.8541      128.61014     -2646.244      -2033.3156    
  37795000   1201.5667     -2775.8335      132.79406     -2643.0394     -1594.5118    
  37796000   1183.0731     -2776.7419      130.75019     -2645.9918     -3136.0946    
  37797000   1237.4186     -2773.7262      136.75631     -2636.9699     -2753.0849    
  37798000   1205.7298     -2775.4739      133.25415     -2642.2198     -3791.8317    
  37799000   1187.3967     -2769.3898      131.22803     -2638.1618      439.04142    
  37800000   1219.1029     -2773.2487      134.73211     -2638.5166     -1627.2498    
  37801000   1168.6835     -2777.7499      129.15989     -2648.59       -3349.9955    
  37802000   1157.0369     -2774.062       127.87273     -2646.1892     -1992.7722    
  37803000   1193.7582     -2774.7309      131.93109     -2642.7998     -2696.7798    
  37804000   1176.838      -2775.3839      130.06111     -2645.3228     -3027.6396    
  37805000   1197.5435     -2774.0397      132.34942     -2641.6903     -4649.9446    
  37806000   1229.0869     -2774.2654      135.83551     -2638.4299     -2447.0774    
  37807000   1147.4889     -2783.7         126.81752     -2656.8824     -4960.1805    
  37808000   1191.3959     -2770.5113      131.67001     -2638.8412     -1791.3446    
  37809000   1164.5998     -2784.1632      128.70857     -2655.4546     -5140.522     
  37810000   1127.27       -2781.0057      124.58298     -2656.4227     -4328.1022    
  37811000   1258.3165     -2770.7603      139.0659      -2631.6944     -763.12568    
  37812000   1164.0673     -2772.1034      128.64972     -2643.4536     -2605.5671    
  37813000   1161.317      -2768.7992      128.34577     -2640.4534     -568.65979    
  37814000   1127.7497     -2778.6814      124.63599     -2654.0454     -4381.1931    
  37815000   1167.7548     -2779.0247      129.05725     -2649.9674     -5366.8792    
  37816000   1167.3076     -2772.7134      129.00783     -2643.7055     -1459.0748    
  37817000   1236.5726     -2771.0744      136.66282     -2634.4116     -1371.8262    
  37818000   1177.2458     -2777.7692      130.10617     -2647.6631     -4035.0236    
  37819000   1113.1357     -2779.9561      123.02089     -2656.9352     -4012.7422    
  37820000   1158.9624     -2772.0015      128.08554     -2643.9159     -1580.0478    
  37821000   1144.0856     -2775.4662      126.44139     -2649.0248     -4976.2567    
  37822000   1277.4731     -2782.2014      141.18304     -2641.0183     -5321.4857    
  37823000   1177.7946     -2771.9024      130.16682     -2641.7355     -1137.6415    
  37824000   1178.9299     -2777.2198      130.29229     -2646.9275     -2741.0876    
  37825000   1214.7248     -2779.1228      134.24825     -2644.8745     -4546.5965    
  37826000   1197.9869     -2771.6796      132.39843     -2639.2811     -4600.1425    
  37827000   1171.1099     -2767.7168      129.42805     -2638.2888     -1963.4755    
  37828000   1161.1585     -2772.1858      128.32825     -2643.8575     -2233.754     
  37829000   1136.6715     -2771.7122      125.62201     -2646.0902     -1471.8449    
  37830000   1160.7078     -2774.9817      128.27843     -2646.7032     -3062.1766    
  37831000   1190.158      -2772.7426      131.5332      -2641.2094     -2948.0035    
  37832000   1121.2249     -2780.1655      123.91488     -2656.2506     -5193.277     
  37833000   1191.0637     -2772.6532      131.63329     -2641.0199     -3824.5494    
  37834000   1169.2913     -2773.2018      129.22706     -2643.9747     -3018.9243    
  37835000   1228.1789     -2773.1523      135.73516     -2637.4171     -959.27911    
  37836000   1150.742      -2771.6409      127.17704     -2644.4639     -1002.7982    
  37837000   1162.1797     -2773.2877      128.44111     -2644.8465     -2321.9572    
  37838000   1164.4057     -2772.7078      128.68712     -2644.0207     -2065.1944    
  37839000   1133.4826     -2781.2955      125.26958     -2656.026      -4602.9861    
  37840000   1162.9428     -2781.6852      128.52544     -2653.1598     -7204.2309    
  37841000   1189.092      -2770.0249      131.41539     -2638.6095     -2160.3048    
  37842000   1163.6763     -2776.6833      128.6065      -2648.0768     -3490.199     
  37843000   1261.0196     -2773.8125      139.36464     -2634.4479     -1884.7158    
  37844000   1205.5049     -2773.0566      133.2293      -2639.8273     -1903.7636    
  37845000   1188.0205     -2775.6894      131.29697     -2644.3925     -2965.708     
  37846000   1139.0052     -2775.0705      125.87992     -2649.1906     -1531.425     
  37847000   1182.19       -2778.0402      130.65259     -2647.3876     -3755.5955    
  37848000   1196.9509     -2771.207       132.28393     -2638.923      -2524.1253    
  37849000   1148.547      -2783.3845      126.93445     -2656.4501     -5297.0428    
  37850000   1186.9016     -2775.4911      131.17331     -2644.3178     -3667.157     
  37851000   1163.9177     -2772.1983      128.63319     -2643.5651     -1439.7489    
  37852000   1174.7476     -2777.5452      129.83007     -2647.7152     -3525.8381    
  37853000   1143.7518     -2772.0866      126.4045      -2645.6821     -2781.9647    
  37854000   1140.1317     -2776.5417      126.00442     -2650.5373     -3384.3236    
  37855000   1169.0622     -2776.0935      129.20174     -2646.8917     -2163.2566    
  37856000   1184.1794     -2776.4007      130.87246     -2645.5282     -3340.8029    
  37857000   1199.5295     -2774.9403      132.56892     -2642.3714     -3131.7431    
  37858000   1190.3542     -2775.4109      131.55488     -2643.856      -3540.7533    
  37859000   1177.5387     -2768.2638      130.13854     -2638.1253      156.40741    
  37860000   1165.3704     -2763.8564      128.79374     -2635.0627      2531.5541    
  37861000   1121.8418     -2772.0309      123.98306     -2648.0479     -1854.1266    
  37862000   1169.0458     -2775.3677      129.19993     -2646.1678     -3406.9941    
  37863000   1215.6437     -2774.8364      134.34981     -2640.4866     -3575.8368    
  37864000   1172.4017     -2774.4017      129.57082     -2644.8309     -4476.0852    
  37865000   1152.0629     -2770.0624      127.32302     -2642.7394     -1019.2911    
  37866000   1165.774      -2772.976       128.83834     -2644.1377     -2263.185     
  37867000   1117.4887     -2775.0707      123.50197     -2651.5688     -4364.4194    
  37868000   1189.7888     -2773.9483      131.49239     -2642.4559     -1824.7389    
  37869000   1128.2926     -2771.001       124.696       -2646.3051      246.35478    
  37870000   1191.7953     -2771.3615      131.71415     -2639.6474     -2057.8883    
  37871000   1164.936      -2774.1134      128.74573     -2645.3677     -1691.0772    
  37872000   1178.0209     -2776.507       130.19184     -2646.3152     -2966.4403    
  37873000   1170.2949     -2777.0032      129.33798     -2647.6652     -2657.3211    
  37874000   1132.1823     -2770.7947      125.12587     -2645.6688     -2070.8804    
  37875000   1164.2513     -2772.7375      128.67005     -2644.0675     -2337.4585    
  37876000   1115.0991     -2772.967       123.23788     -2649.7291     -3914.1545    
  37877000   1160.4722     -2777.7686      128.25239     -2649.5162     -4656.5411    
  37878000   1178.9849     -2773.9314      130.29838     -2643.633      -2572.0438    
  37879000   1195.7258     -2766.3912      132.14853     -2634.2427      660.15571    
  37880000   1124.1204     -2779.2509      124.23489     -2655.016      -3329.9265    
  37881000   1180.6619     -2769.5445      130.48371     -2639.0608     -1477.7613    
  37882000   1164.1954     -2777.301       128.66388     -2648.6371     -4097.7074    
  37883000   1170.8961     -2773.7575      129.40442     -2644.353      -3175.6932    
  37884000   1159.6111     -2770.0813      128.15723     -2641.9241     -1693.5221    
  37885000   1136.9937     -2778.5915      125.65762     -2652.9338     -3269.4962    
  37886000   1211.9382     -2774.5857      133.94029     -2640.6454     -1652.6269    
  37887000   1169.1442     -2778.8927      129.21081     -2649.6819     -2658.7551    
  37888000   1175.5153     -2772.3407      129.91493     -2642.4258     -1852.7923    
  37889000   1201.8362     -2771.0211      132.82384     -2638.1972     -1423.5332    
  37890000   1159.4284     -2778.1371      128.13705     -2650.0001     -3272.4789    
  37891000   1232.1758     -2774.2113      136.1769      -2638.0344      339.38368    
  37892000   1104.5035     -2771.9071      122.06689     -2649.8402     -737.81433    
  37893000   1170.6494     -2777.6692      129.37715     -2648.2921     -1880.8111    
  37894000   1203.736      -2773.4674      133.0338      -2640.4336     -2340.416     
  37895000   1183.7585     -2773.7162      130.82594     -2642.8903     -3839.844     
  37896000   1230.0185     -2773.6698      135.93847     -2637.7313     -1838.238     
  37897000   1150.1139     -2776.2943      127.10762     -2649.1866     -2503.3379    
  37898000   1152.8826     -2777.7346      127.41361     -2650.3209     -1347.342     
  37899000   1186.1818     -2769.9142      131.09375     -2638.8205     -2489.8039    
  37900000   1140.2333     -2781.1544      126.01565     -2655.1388     -6103.2257    
  37901000   1194.4625     -2768.2937      132.00891     -2636.2848     -4844.8371    
